PSO	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	685765.149527	27090.000000	658675.149527	0.184000
GA	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	698057.238815	40690.000000	657367.238815	0.656000
SA	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	698074.402755	41340.000000	656734.402755	1.493000
Greedy	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	641300.295011	0.000000	641300.295011	0.008000
Greedy2	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	641300.295011	0.000000	641300.295011	0.002000
Greedy3	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	641376.908048	60.000000	641316.908048	0.000000
ACO-Online	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	633052.078130	0.000000	633052.078130	5.262000
ACO-Online-2	1	15	40.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	641300.295011	0.000000	641300.295011	5.262000
PSO	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	594967.544071	26810.000000	568157.544071	0.491000
GA	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	608774.952570	42980.000000	565794.952570	0.897000
SA	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	613550.751146	49190.000000	564360.751146	3.159000
Greedy	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	550701.551223	0.000000	550701.551223	0.017000
Greedy2	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	550828.646150	0.000000	550828.646150	0.004000
Greedy3	2	15	60.000000	45.000000	2.000000	3.000000	10.000000	1.000000	max_y_mult	504218.486191	240.000000	503978.486191	0.000000
