ACO	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1713481.719533	380.000000	1713101.719533	88.186000
PSO	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1802371.840908	60480.000000	1741891.840908	2.403000
GA	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1848486.634624	108080.000000	1740406.634624	10.844000
SA	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1856340.628030	114800.000000	1741540.628030	15.427000
Greedy	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1716372.542113	0.000000	1716372.542113	0.094000
Greedy2	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1722502.874337	0.000000	1722502.874337	0.031000
Greedy3	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1714961.739600	1520.000000	1713441.739600	0.000000
ACO-Online	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1645491.426497	200.000000	1645291.426497	7.105000
ACO-Online-2	1	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1722576.423729	200.000000	1722376.423729	7.105000
ACO	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1698294.740835	400.000000	1697894.740835	71.326000
PSO	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1768074.627148	47440.000000	1720634.627148	3.011000
GA	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1806304.055995	87190.000000	1719114.055995	6.833000
SA	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1812760.013614	93350.000000	1719410.013614	17.975000
Greedy	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1699874.376550	0.000000	1699874.376550	0.095000
Greedy2	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1704765.363008	0.000000	1704765.363008	0.028000
Greedy3	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1640508.410375	1300.000000	1639208.410375	0.000000
ACO-Online	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1664383.779775	180.000000	1664203.779775	5.559000
ACO-Online-2	2	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1704819.643747	180.000000	1704639.643747	5.559000
ACO	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1792077.071385	420.000000	1791657.071385	87.771000
PSO	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1881167.627656	58730.000000	1822437.627656	3.743000
GA	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1929876.942693	108960.000000	1820916.942693	6.935000
SA	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1938881.275068	117880.000000	1821001.275068	10.949000
Greedy	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1794477.984071	0.000000	1794477.984071	0.057000
Greedy2	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1797385.078764	0.000000	1797385.078764	0.015000
Greedy3	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1751443.618008	1400.000000	1750043.618008	0.001000
ACO-Online	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1772599.364870	160.000000	1772439.364870	6.127000
ACO-Online-2	3	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1797460.775117	160.000000	1797300.775117	6.127000
ACO	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1854618.239258	670.000000	1853948.239258	68.661000
PSO	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1926306.634438	48040.000000	1878266.634438	3.244000
GA	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1961045.606283	84720.000000	1876325.606283	10.115000
SA	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1964156.781014	88590.000000	1875566.781014	13.932000
Greedy	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1856388.109318	0.000000	1856388.109318	0.049000
Greedy2	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1857830.907959	0.000000	1857830.907959	0.017000
Greedy3	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1780834.397249	1420.000000	1779414.397249	0.000000
ACO-Online	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1733875.507800	300.000000	1733575.507800	6.490000
ACO-Online-2	4	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1857161.650788	300.000000	1856861.650788	6.490000
ACO	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1496119.025476	540.000000	1495579.025476	94.305000
PSO	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1578893.431878	51910.000000	1526983.431878	2.268000
GA	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1636388.084491	111430.000000	1524958.084491	8.256000
SA	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1641843.946850	117350.000000	1524493.946850	12.226000
Greedy	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1498404.667048	0.000000	1498404.667048	0.066000
Greedy2	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1504183.502879	0.000000	1504183.502879	0.017000
Greedy3	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1499472.242064	1560.000000	1497912.242064	0.000000
ACO-Online	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1483917.926672	240.000000	1483677.926672	5.863000
ACO-Online-2	5	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1504044.482058	240.000000	1503804.482058	5.863000
ACO	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1532547.844833	700.000000	1531847.844833	85.942000
PSO	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1602777.092844	47780.000000	1554997.092844	2.425000
GA	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1656461.223065	102650.000000	1553811.223065	8.083000
SA	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1663038.844880	109400.000000	1553638.844880	15.583000
Greedy	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1533867.066279	0.000000	1533867.066279	0.079000
Greedy2	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1536773.701586	0.000000	1536773.701586	0.022000
Greedy3	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1535823.865905	1630.000000	1534193.865905	0.000000
ACO-Online	6	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	1520719.683099	160.000000	1520559.683099	6.804000
