PSO	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	1050132.988166	387900.000000	662232.988166	0.867000
GA	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	1574982.599208	914100.000000	660882.599208	1.420000
SA	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	1668915.288112	1007400.000000	661515.288112	2.052000
Greedy	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	652828.031877	0.000000	652828.031877	0.007000
Greedy2	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	654346.016725	0.000000	654346.016725	0.001000
Greedy3	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	665390.276627	12600.000000	652790.276627	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	645172.554768	100.000000	645072.554768	4.718000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	3.000000	10.000000	30	max_length_sensor_prop	657050.801841	3000.000000	654050.801841	4.718000
PSO	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	1261501.485192	606800.000000	654701.485192	0.769000
GA	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	1899815.438305	1246000.000000	653815.438305	1.512000
SA	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	1990046.414265	1336400.000000	653646.414265	3.243000
Greedy	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	643864.475133	0.000000	643864.475133	0.016000
Greedy2	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	644410.704055	0.000000	644410.704055	0.003000
Greedy3	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	653270.733097	9600.000000	643670.733097	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	644551.313615	140.000000	644411.313615	11.154000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	3.000000	10.000000	40	max_length_sensor_prop	650010.704055	5600.000000	644410.704055	11.154000
PSO	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	50	max_length_sensor_prop	1262395.674418	787000.000000	475395.674418	1.759000
GA	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	50	max_length_sensor_prop	2481708.027531	2008000.000000	473708.027531	1.331000
SA	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	50	max_length_sensor_prop	2589510.624980	2115000.000000	474510.624980	3.221000
Greedy	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	50	max_length_sensor_prop	463313.506134	0.000000	463313.506134	0.020000
