PSO	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	275516.892126	5540.000000	269976.892126	0.079000
GA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	282675.519348	12530.000000	270145.519348	0.103000
SA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	285117.318062	14550.000000	270567.318062	0.212000
Greedy	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	266603.885421	0.000000	266603.885421	0.000000
Greedy2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	267910.721738	0.000000	267910.721738	0.001000
Greedy3	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	266795.504641	150.000000	266645.504641	0.000000
ACO-Online	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	266891.963050	60.000000	266831.963050	0.509000
ACO-Online-2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	267844.238818	60.000000	267784.238818	0.509000
PSO	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	420838.468396	11950.000000	408888.468396	0.434000
GA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	435193.895253	26180.000000	409013.895253	0.410000
SA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	440388.401314	31290.000000	409098.401314	0.673000
Greedy	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	403195.145728	0.000000	403195.145728	0.015000
Greedy2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	403405.962865	0.000000	403405.962865	0.000000
Greedy3	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	403164.298969	400.000000	402764.298969	0.000000
ACO-Online	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	403164.592914	180.000000	402984.592914	6.982000
ACO-Online-2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	403164.231257	180.000000	402984.231257	6.982000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	757360.771911	13550.000000	743810.771911	2.024000
GA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	776306.319943	32370.000000	743936.319943	0.743000
SA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	779179.862887	35370.000000	743809.862887	1.283000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	736513.376657	0.000000	736513.376657	0.006000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	737609.864011	0.000000	737609.864011	0.000000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	681122.652524	570.000000	680552.652524	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	737607.763548	40.000000	737567.763548	4.552000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	737607.700127	40.000000	737567.700127	4.552000
PSO	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	sensor_num	923500.512367	22310.000000	901190.512367	1.569000
