805.000000
50.000000
300.000000
20
110.177740	0.029777	0.023130	2.292550	
216.103641	0.038676	0.019884	1.082492	
195.253883	0.023495	0.024467	0.436186	
51.998413	0.035972	0.018219	1.388211	
146.704184	0.045749	0.016598	2.270348	
214.253304	0.030069	0.021827	2.350764	
232.701559	0.032369	0.021652	0.536439	
564.435804	0.025227	0.011253	0.905179	
505.397137	0.025708	0.011183	0.386059	
596.279000	0.032229	0.013490	0.733589	
529.755821	0.023485	0.014166	2.465972	
541.563555	0.038188	0.014473	0.107425	
572.956633	0.028503	0.012360	0.883740	
310.088015	0.027679	0.013875	1.730628	
724.880490	0.033525	0.010555	1.140172	
740.693960	0.025736	0.009251	1.200903	
730.689138	0.032092	0.010012	0.173345	
731.890713	0.025138	0.009241	1.185034	
665.592425	0.046474	0.010437	0.565889	
650.893368	0.028635	0.009036	0.942030	
