510.000000
50.000000
300.000000
15
13.833155	0.027198	0.021794	1.205878	
122.555956	0.022606	0.017517	2.440229	
165.303171	0.046579	0.017525	1.604053	
60.451765	0.036599	0.015672	1.709525	
10.663198	0.034401	0.019037	1.640309	
350.793420	0.025941	0.012308	1.481735	
391.683798	0.032883	0.010737	0.157292	
291.709250	0.023932	0.012350	2.856899	
350.536607	0.040469	0.012258	0.871334	
327.446242	0.024445	0.014732	2.817621	
450.914274	0.028879	0.008823	1.713736	
491.456526	0.025315	0.008913	2.720115	
421.307596	0.040849	0.008500	1.528153	
491.023835	0.033780	0.009737	2.279550	
477.538804	0.029606	0.009978	2.686148	
