1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
5	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
6	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
7	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
8	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
9	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
10	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
11	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
12	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
13	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
14	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
15	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
16	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
17	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
18	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
19	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
20	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
21	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
22	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
23	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
24	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
25	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
26	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
27	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
28	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
29	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
30	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
31	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
32	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
33	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
34	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
35	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
36	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
37	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
38	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
39	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
40	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
41	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
42	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
43	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
44	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
45	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
46	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
47	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
48	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
49	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
50	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
51	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
52	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
53	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
54	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
55	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
56	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
57	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
58	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
59	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
60	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
