ACO	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	687400.192888	0.000000	687400.192888	90.970000
PSO	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	740272.025093	43720.000000	696552.025093	0.921000
GA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	772147.119679	75680.000000	696467.119679	1.046000
SA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	773371.017464	77410.000000	695961.017464	8.291000
Greedy	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	687400.192888	0.000000	687400.192888	0.016000
Greedy2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	688454.134712	0.000000	688454.134712	0.003000
Greedy3	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	689636.897936	2030.000000	687606.897936	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	647966.964884	0.000000	647966.964884	10.076000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	688454.134712	0.000000	688454.134712	10.076000
ACO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	568905.702090	870.000000	568035.702090	50.542000
PSO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	615230.579144	38170.000000	577060.579144	0.910000
GA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	640432.364780	63710.000000	576722.364780	1.195000
SA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	640802.779229	63490.000000	577312.779229	7.069000
Greedy	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	568878.824961	0.000000	568878.824961	0.004000
Greedy2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	569974.977846	0.000000	569974.977846	0.002000
Greedy3	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	454761.162352	1160.000000	453601.162352	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	569825.032621	860.000000	568965.032621	17.714000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	569763.471895	800.000000	568963.471895	17.714000
ACO	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	664312.287363	410.000000	663902.287363	30.026000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	702496.799147	29820.000000	672676.799147	0.847000
