425.000000
50.000000
300.000000
15
40.963469	0.043501	0.015273	0.140080	
110.428785	0.032024	0.019159	0.207373	
76.598712	0.025043	0.023472	1.290841	
18.503983	0.033483	0.017252	2.692465	
103.886532	0.025963	0.018444	1.336070	
147.640767	0.040266	0.012377	0.395703	
233.129276	0.031249	0.014689	2.888852	
253.173193	0.022812	0.012119	2.432722	
163.461501	0.049623	0.013504	0.531846	
217.644276	0.025221	0.014854	1.882290	
390.045381	0.025435	0.009176	2.834742	
351.143620	0.035320	0.010071	1.514878	
393.762169	0.042867	0.008498	2.217658	
400.719474	0.036648	0.009307	1.175024	
406.310221	0.029751	0.009084	0.579913	
