PSO	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	245551.317442	5990.000000	239561.317442	0.098000
GA	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	252329.699741	13570.000000	238759.699741	0.109000
SA	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	254797.519465	16080.000000	238717.519465	0.334000
Greedy	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	234542.742915	0.000000	234542.742915	0.002000
Greedy2	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	235133.116498	0.000000	235133.116498	0.002000
Greedy3	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	234590.421125	130.000000	234460.421125	0.000000
ACO-Online	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	233562.787694	0.000000	233562.787694	1.503000
ACO-Online-2	1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	235133.116498	0.000000	235133.116498	1.503000
PSO	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	615759.202146	9540.000000	606219.202146	0.953000
GA	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	629349.389138	24860.000000	604489.389138	0.394000
SA	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	634089.109675	29220.000000	604869.109675	1.444000
Greedy	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	597741.156116	0.000000	597741.156116	0.011000
Greedy2	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	599554.506959	0.000000	599554.506959	0.005000
Greedy3	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	597255.281201	230.000000	597025.281201	0.001000
ACO-Online	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	572766.971064	100.000000	572666.971064	5.394000
ACO-Online-2	2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	599485.948381	100.000000	599385.948381	5.394000
PSO	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	647833.505575	18470.000000	629363.505575	0.871000
GA	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	671014.049958	42240.000000	628774.049958	1.036000
SA	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	674043.916503	45060.000000	628983.916503	2.011000
Greedy	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	618540.103220	0.000000	618540.103220	0.016000
Greedy2	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	619714.991073	0.000000	619714.991073	0.004000
Greedy3	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	618857.190897	490.000000	618367.190897	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	615302.568024	360.000000	614942.568024	9.060000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	619695.051521	360.000000	619335.051521	9.060000
PSO	4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	815587.452860	20580.000000	795007.452860	1.254000
GA	4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	834081.045842	39880.000000	794201.045842	1.725000
SA	4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	839830.770880	45840.000000	793990.770880	4.419000
Greedy	4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	783938.912231	0.000000	783938.912231	0.020000
Greedy2	4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num	786120.185418	0.000000	786120.185418	0.004000
