PSO	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	616866.601929	0.000000	616866.601929	0.951000
GA	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	616783.010326	0.000000	616783.010326	1.095000
SA	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	616569.297512	0.000000	616569.297512	2.408000
Greedy	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	607906.768381	0.000000	607906.768381	0.008000
Greedy2	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	609625.206123	0.000000	609625.206123	0.001000
Greedy3	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	597886.018570	0.000000	597886.018570	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	592566.289402	1120.000000	591446.289402	10.268000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	hcost_propor	607907.685599	0.000000	607907.685599	10.268000
PSO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	633999.015051	15440.000000	618559.015051	1.121000
GA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	653273.859169	35270.000000	618003.859169	1.049000
SA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	657966.200410	40760.000000	617206.200410	1.063000
Greedy	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	607906.768381	0.000000	607906.768381	0.006000
Greedy2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	609625.206123	0.000000	609625.206123	0.001000
Greedy3	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	598296.018570	410.000000	597886.018570	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	591205.613682	860.000000	590345.613682	11.967000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	hcost_propor	608768.616170	860.000000	607908.616170	11.967000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	646460.528368	27480.000000	618980.528368	1.134000
GA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	689504.395348	72300.000000	617204.395348	1.100000
SA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	698655.642797	80820.000000	617835.642797	1.258000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	607906.768381	0.000000	607906.768381	0.005000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	609625.206123	0.000000	609625.206123	0.001000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	598706.018570	820.000000	597886.018570	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	591861.411036	860.000000	591001.411036	10.844000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	hcost_propor	609628.616170	1720.000000	607908.616170	10.844000
PSO	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	664647.986030	46170.000000	618477.986030	1.308000
GA	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	725355.130768	107940.000000	617415.130768	0.952000
SA	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	739924.665162	122130.000000	617794.665162	1.485000
Greedy	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	607906.768381	0.000000	607906.768381	0.005000
Greedy2	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	609625.206123	0.000000	609625.206123	0.002000
Greedy3	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	599116.018570	1230.000000	597886.018570	0.000000
ACO-Online	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	591105.586588	760.000000	590345.586588	10.747000
ACO-Online-2	4	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	hcost_propor	610188.616170	2280.000000	607908.616170	10.747000
PSO	5	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	hcost_propor	681019.613299	62040.000000	618979.613299	0.904000
GA	5	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	hcost_propor	762505.094714	144160.000000	618345.094714	0.889000
