PSO	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	186531.999805	4390.000000	182141.999805	0.113000
GA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	193543.419899	12540.000000	181003.419899	0.110000
SA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	193851.197314	12890.000000	180961.197314	0.819000
Greedy	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	177046.166688	0.000000	177046.166688	0.002000
Greedy2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	177343.229378	0.000000	177343.229378	0.001000
Greedy3	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	176976.752374	180.000000	176796.752374	0.000000
ACO-Online	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	177002.794392	200.000000	176802.794392	3.114000
ACO-Online-2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	176993.235958	200.000000	176793.235958	3.114000
PSO	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	437195.511470	7330.000000	429865.511470	0.755000
GA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	445974.013191	16320.000000	429654.013191	0.394000
SA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	445927.724156	16780.000000	429147.724156	5.048000
Greedy	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	424044.765054	0.000000	424044.765054	0.005000
Greedy2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	424635.107690	0.000000	424635.107690	0.001000
Greedy3	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	382526.506806	120.000000	382406.506806	0.000000
ACO-Online	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	395667.587906	20.000000	395647.587906	3.624000
ACO-Online-2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	424612.948213	20.000000	424592.948213	3.624000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	513761.616701	16860.000000	496901.616701	1.025000
GA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	528021.310401	32090.000000	495931.310401	1.363000
SA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	527803.806801	31240.000000	496563.806801	19.323000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	489313.973002	0.000000	489313.973002	0.007000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	491039.656909	0.000000	491039.656909	0.002000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	489980.346716	580.000000	489400.346716	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	489436.521986	500.000000	488936.521986	21.493000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	489309.426310	500.000000	488809.426310	21.493000
PSO	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	791591.214929	23940.000000	767651.214929	1.039000
GA	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	825726.546619	57950.000000	767776.546619	2.038000
SA	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	822560.286928	54910.000000	767650.286928	24.127000
Greedy	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	757025.458284	0.000000	757025.458284	0.021000
Greedy2	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	759343.871966	0.000000	759343.871966	0.003000
Greedy3	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	679900.936338	710.000000	679190.936338	0.000000
ACO-Online	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	755434.564951	140.000000	755294.564951	4.377000
ACO-Online-2	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	759230.815307	140.000000	759090.815307	4.377000
PSO	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1091029.499712	26750.000000	1064279.499712	2.494000
GA	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1126164.975433	63910.000000	1062254.975433	4.754000
SA	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1125513.913019	63050.000000	1062463.913019	48.768000
Greedy	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1046721.809944	0.000000	1046721.809944	0.046000
Greedy2	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1048076.538768	0.000000	1048076.538768	0.011000
Greedy3	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1047188.724204	790.000000	1046398.724204	0.001000
ACO-Online	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1048027.133826	200.000000	1047827.133826	12.416000
ACO-Online-2	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1048023.690731	200.000000	1047823.690731	12.416000
PSO	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1523961.081463	39960.000000	1484001.081463	3.389000
GA	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1570976.449724	88370.000000	1482606.449724	6.949000
SA	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1570309.974727	89010.000000	1481299.974727	58.706000
Greedy	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1462694.817589	0.000000	1462694.817589	0.057000
Greedy2	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1466132.106281	0.000000	1466132.106281	0.013000
Greedy3	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1461402.997315	1020.000000	1460382.997315	0.001000
ACO-Online	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1414134.118307	160.000000	1413974.118307	10.146000
ACO-Online-2	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1466123.463111	160.000000	1465963.463111	10.146000
PSO	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	683264.177278	22480.000000	660784.177278	0.430000
GA	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	698733.710149	40270.000000	658463.710149	0.671000
SA	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	698564.643353	41240.000000	657324.643353	11.224000
Greedy	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	643787.389500	0.000000	643787.389500	0.004000
Greedy2	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	643787.537668	0.000000	643787.537668	0.001000
Greedy3	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	644476.475904	160.000000	644316.475904	0.001000
ACO-Online	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	643679.063257	60.000000	643619.063257	12.928000
