PSO	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	676958.829898	14450.000000	662508.829898	0.719000
GA	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	692588.485337	30250.000000	662338.485337	1.306000
SA	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	697158.730955	36170.000000	660988.730955	2.377000
Greedy	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	651502.893365	0.000000	651502.893365	0.010000
Greedy2	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	652261.863550	0.000000	652261.863550	0.004000
Greedy3	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	651857.876807	360.000000	651497.876807	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	649995.842155	60.000000	649935.842155	5.533000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000	max_swell	652279.698683	60.000000	652219.698683	5.533000
PSO	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	954870.037650	14090.000000	940780.037650	2.056000
GA	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	976559.096342	36370.000000	940189.096342	1.142000
SA	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	981849.688120	41070.000000	940779.688120	3.517000
Greedy	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	932766.034514	0.000000	932766.034514	0.014000
Greedy2	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	933398.964035	0.000000	933398.964035	0.002000
Greedy3	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	877531.490074	380.000000	877151.490074	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	933050.719633	200.000000	932850.719633	11.042000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000	max_swell	933050.585623	200.000000	932850.585623	11.042000
PSO	3	15	120.000000	45.000000	2.000000	2.000000	10.000000	1.000000	max_swell	793777.800670	17910.000000	775867.800670	1.859000
