ACO	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256319.822480	0.000000	256319.822480	6.763000
PSO	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	274886.960996	13800.000000	261086.960996	0.134000
GA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	282075.141699	21580.000000	260495.141699	0.109000
SA	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	280604.009171	20700.000000	259904.009171	0.864000
Greedy	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256319.822480	0.000000	256319.822480	0.001000
Greedy2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256825.601070	0.000000	256825.601070	0.001000
Greedy3	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256462.545696	310.000000	256152.545696	0.000000
ACO-Online	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256961.370131	810.000000	256151.370131	6.198000
ACO-Online-2	1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	256961.317534	810.000000	256151.317534	6.198000
ACO	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	465032.907038	490.000000	464542.907038	17.103000
PSO	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	489869.887703	19590.000000	470279.887703	0.347000
GA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	501527.268276	32050.000000	469477.268276	0.415000
SA	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	500298.190437	30610.000000	469688.190437	3.207000
Greedy	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	464795.785264	0.000000	464795.785264	0.005000
Greedy2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	465976.175392	0.000000	465976.175392	0.001000
Greedy3	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	381046.694263	820.000000	380226.694263	0.000000
ACO-Online	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	410470.915668	0.000000	410470.915668	2.387000
ACO-Online-2	2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	465976.175392	0.000000	465976.175392	2.387000
ACO	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	472899.088666	620.000000	472279.088666	52.934000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	527156.623466	43410.000000	483746.623466	0.709000
GA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	550708.521156	69240.000000	481468.521156	0.865000
SA	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	552042.973985	69900.000000	482142.973985	8.981000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	473079.322081	0.000000	473079.322081	0.007000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	475186.034292	0.000000	475186.034292	0.001000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	474026.843682	1810.000000	472216.843682	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	470382.629009	280.000000	470102.629009	5.711000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	475297.602286	280.000000	475017.602286	5.711000
ACO	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	789946.123659	0.000000	789946.123659	102.534000
PSO	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	868641.309106	62840.000000	805801.309106	2.002000
GA	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	905548.053111	100760.000000	804788.053111	2.162000
SA	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	906190.350815	101360.000000	804830.350815	15.501000
Greedy	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	789946.123659	0.000000	789946.123659	0.012000
Greedy2	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	793276.696416	0.000000	793276.696416	0.004000
Greedy3	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	791671.901717	1930.000000	789741.901717	0.000000
ACO-Online	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	793248.503906	140.000000	793108.503906	10.100000
ACO-Online-2	4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	793248.122482	140.000000	793108.122482	10.100000
ACO	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1117844.987357	1370.000000	1116474.987357	144.407000
PSO	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1203205.614527	68730.000000	1134475.614527	2.598000
GA	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1244294.775391	111170.000000	1133124.775391	2.717000
SA	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1246629.139671	112450.000000	1134179.139671	33.124000
Greedy	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1118037.377186	0.000000	1118037.377186	0.021000
Greedy2	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1120016.828647	0.000000	1120016.828647	0.005000
Greedy3	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1062118.603469	2190.000000	1059928.603469	0.000000
ACO-Online	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1094013.136956	260.000000	1093753.136956	12.015000
ACO-Online-2	5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1119981.611480	260.000000	1119721.611480	12.015000
ACO	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1483050.946652	900.000000	1482150.946652	222.618000
PSO	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1598872.734688	91780.000000	1507092.734688	2.661000
GA	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1641982.727965	135860.000000	1506122.727965	5.169000
SA	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1646597.818649	142330.000000	1504267.818649	44.764000
Greedy	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1484158.010724	0.000000	1484158.010724	0.037000
Greedy2	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1486584.950448	0.000000	1486584.950448	0.010000
Greedy3	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1464218.243572	2500.000000	1461718.243572	0.000000
ACO-Online	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1446071.384756	280.000000	1445791.384756	18.502000
ACO-Online-2	6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	1486488.482266	280.000000	1486208.482266	18.502000
ACO	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	444042.606269	60.000000	443982.606269	41.076000
PSO	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	505467.798162	45760.000000	459707.798162	0.212000
GA	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	518657.877772	61650.000000	457007.877772	0.643000
SA	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	516821.456837	64200.000000	452621.456837	4.598000
Greedy	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	443982.776405	0.000000	443982.776405	0.004000
Greedy2	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	444319.583253	0.000000	444319.583253	0.002000
Greedy3	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	436599.864118	790.000000	435809.864118	0.000000
ACO-Online	7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000	434201.747375	240.000000	433961.747375	11.946000
