1	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
2	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
3	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
4	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
5	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
6	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
7	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
8	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
9	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
10	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
11	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
12	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
13	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
14	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
15	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
16	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
17	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
18	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
19	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
20	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
21	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
22	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
23	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
24	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
25	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
26	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
27	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
28	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
29	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
30	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
31	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
32	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
33	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
34	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
35	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
36	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
37	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
38	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
39	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
40	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
41	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
42	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
43	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
44	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
45	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
46	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
47	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
48	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
49	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
50	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
51	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
52	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
53	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
54	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
55	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
56	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
57	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
58	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
59	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
60	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
61	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
62	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
63	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
64	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
65	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
66	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
67	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
68	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
69	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
70	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
71	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
72	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
73	5	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
74	10	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
75	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
76	20	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
77	25	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
78	30	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
79	35	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
80	40	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000	sensor_num
