DFS	12	5	115.000000	0.200000	0.200000	1.500000		18904.829864	0.000000	18904.829864	0.032000
ACO	12	5	115.000000	0.200000	0.200000	1.500000		18904.829864	0.000000	18904.829864	0.493000
PSO	12	5	115.000000	0.200000	0.200000	1.500000		19217.589864	312.760000	18904.829864	0.123000
GA	12	5	115.000000	0.200000	0.200000	1.500000		19569.444864	664.615000	18904.829864	0.148000
Greedy	12	5	115.000000	0.200000	0.200000	1.500000		18904.829864	0.000000	18904.829864	0.016000
DFS	13	5	115.000000	0.200000	0.200000	2.000000		66661.009073	0.000000	66661.009073	0.262000
ACO	13	5	115.000000	0.200000	0.200000	2.000000		66700.142848	39.095000	66661.047848	0.923000
PSO	13	5	115.000000	0.200000	0.200000	2.000000		68068.444040	1407.420000	66661.024040	0.086000
GA	13	5	115.000000	0.200000	0.200000	2.000000		69987.162266	3283.980000	66703.182266	0.123000
Greedy	13	5	115.000000	0.200000	0.200000	2.000000		66661.009073	0.000000	66661.009073	0.002000
DFS	14	5	115.000000	0.200000	0.200000	2.500000		66412.780187	0.000000	66412.780187	0.339000
ACO	14	5	115.000000	0.200000	0.200000	2.500000		66538.171028	0.000000	66538.171028	0.916000
PSO	14	5	115.000000	0.200000	0.200000	2.500000		67742.010187	1329.230000	66412.780187	0.072000
GA	14	5	115.000000	0.200000	0.200000	2.500000		69892.235187	3479.455000	66412.780187	0.112000
Greedy	14	5	115.000000	0.200000	0.200000	2.500000		66412.780187	0.000000	66412.780187	0.001000
DFS	15	5	115.000000	0.200000	0.200000	3.000000		121849.237231	39.095000	121810.142231	0.476000
ACO	15	5	115.000000	0.200000	0.200000	3.000000		121978.787549	0.000000	121978.787549	0.898000
PSO	15	5	115.000000	0.200000	0.200000	3.000000		123181.519005	1329.230000	121852.289005	0.069000
GA	15	5	115.000000	0.200000	0.200000	3.000000		125211.407231	3401.265000	121810.142231	0.121000
Greedy	15	5	115.000000	0.200000	0.200000	3.000000		121852.289005	0.000000	121852.289005	0.001000
DFS	16	5	115.000000	0.200000	0.300000	1.000000		101546.770142	0.000000	101546.770142	0.131000
ACO	16	5	115.000000	0.200000	0.300000	1.000000		101630.970424	0.000000	101630.970424	0.925000
PSO	16	5	115.000000	0.200000	0.300000	1.000000		102876.000142	1329.230000	101546.770142	0.101000
GA	16	5	115.000000	0.200000	0.300000	1.000000		103696.995142	2150.225000	101546.770142	0.127000
Greedy	16	5	115.000000	0.200000	0.300000	1.000000		101546.770142	0.000000	101546.770142	0.015000
