693.000000
50.000000
300.000000
15
83.391705	0.036143	0.021198	2.135685	
108.363903	0.028712	0.017473	1.176336	
105.184851	0.024421	0.016177	0.296182	
14.762413	0.023862	0.021086	1.427427	
39.784173	0.024950	0.015735	2.227546	
425.182165	0.038279	0.014773	2.067095	
233.567431	0.040656	0.010967	1.948988	
448.964629	0.022986	0.014641	0.034181	
428.705222	0.025362	0.012789	1.133763	
353.563768	0.024112	0.011123	0.372478	
666.156529	0.039737	0.009491	0.626698	
475.142979	0.044516	0.009876	2.289956	
475.662313	0.029088	0.008865	2.078387	
642.982116	0.044452	0.010339	0.683767	
692.332286	0.047804	0.010421	2.171545	
