PSO	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	677434.157602	24170.000000	653264.157602	1.534000
GA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	710591.801920	57880.000000	652711.801920	1.172000
SA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	708622.516544	55530.000000	653092.516544	7.183000
Greedy	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	644366.189995	0.000000	644366.189995	0.010000
Greedy2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	645634.662850	0.000000	645634.662850	0.002000
Greedy3	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	593793.666180	750.000000	593043.666180	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	639322.472657	420.000000	638902.472657	10.002000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	645842.552974	420.000000	645422.552974	10.002000
PSO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	856388.090134	12800.000000	843588.090134	1.169000
GA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	871610.644558	29120.000000	842490.644558	1.686000
SA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	872593.488624	29850.000000	842743.488624	10.799000
Greedy	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	834141.355808	0.000000	834141.355808	0.008000
Greedy2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	835109.851776	0.000000	835109.851776	0.002000
Greedy3	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	834332.714901	270.000000	834062.714901	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	814239.112027	260.000000	813979.112027	9.680000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	834990.390265	260.000000	834730.390265	9.680000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	553083.839017	8940.000000	544143.839017	0.696000
GA	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	564823.462955	21270.000000	543553.462955	0.610000
SA	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	565074.811039	20890.000000	544184.811039	4.990000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	537274.528485	0.000000	537274.528485	0.004000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	539041.608690	0.000000	539041.608690	0.001000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	497836.068442	380.000000	497456.068442	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	499833.061559	200.000000	499633.061559	4.682000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	539115.484810	200.000000	538915.484810	4.682000
PSO	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	880169.383271	11120.000000	869049.383271	0.774000
GA	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	893781.385293	25070.000000	868711.385293	0.750000
SA	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	892448.212025	23610.000000	868838.212025	5.804000
Greedy	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	856824.106377	0.000000	856824.106377	0.004000
Greedy2	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	859649.042760	0.000000	859649.042760	0.001000
Greedy3	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	856227.065571	380.000000	855847.065571	0.000000
ACO-Online	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	847598.755094	420.000000	847178.755094	3.016000
ACO-Online-2	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	859142.281757	420.000000	858722.281757	3.016000
PSO	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	724758.762005	8570.000000	716188.762005	1.116000
GA	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	734233.710704	18720.000000	715513.710704	0.908000
SA	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	734789.190501	19360.000000	715429.190501	5.406000
Greedy	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	703673.213914	0.000000	703673.213914	0.002000
Greedy2	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	705484.744124	0.000000	705484.744124	0.001000
Greedy3	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	703148.002778	150.000000	702998.002778	0.000000
ACO-Online	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	694095.084255	120.000000	693975.084255	3.550000
ACO-Online-2	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	704762.880877	120.000000	704642.880877	3.550000
PSO	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	583356.625373	6360.000000	576996.625373	0.588000
GA	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	592200.668317	14320.000000	577880.668317	0.909000
SA	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	592343.198313	14800.000000	577543.198313	5.276000
Greedy	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	570461.724499	0.000000	570461.724499	0.002000
Greedy2	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	571601.384471	0.000000	571601.384471	0.001000
Greedy3	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	516588.213165	120.000000	516468.213165	0.000000
ACO-Online	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	545212.298594	70.000000	545142.298594	3.701000
ACO-Online-2	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	571577.094812	60.000000	571517.094812	3.701000
PSO	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	751181.655492	17820.000000	733361.655492	1.174000
GA	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	775085.723431	42820.000000	732265.723431	0.858000
SA	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	773526.278700	42060.000000	731466.278700	7.759000
Greedy	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	720774.805013	0.000000	720774.805013	0.012000
Greedy2	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	723048.479416	0.000000	723048.479416	0.002000
Greedy3	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	707681.612041	600.000000	707081.612041	0.000000
ACO-Online	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	715438.991656	170.000000	715268.991656	5.186000
ACO-Online-2	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	723138.889304	170.000000	722968.889304	5.186000
PSO	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	662413.673612	18730.000000	643683.673612	0.445000
GA	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	687833.013765	44280.000000	643553.013765	0.865000
SA	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	686237.647340	42770.000000	643467.647340	5.698000
Greedy	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	634993.219687	0.000000	634993.219687	0.006000
Greedy2	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	636721.718690	0.000000	636721.718690	0.001000
Greedy3	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	535874.557646	460.000000	535414.557646	0.000000
ACO-Online	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	632310.960544	80.000000	632230.960544	2.952000
ACO-Online-2	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	636717.453165	80.000000	636637.453165	2.952000
PSO	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	717001.748455	15510.000000	701491.748455	0.572000
GA	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	739975.743603	39750.000000	700225.743603	0.910000
SA	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	739832.637153	39690.000000	700142.637153	5.163000
Greedy	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	690447.903176	0.000000	690447.903176	0.006000
Greedy2	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	691882.349432	0.000000	691882.349432	0.001000
Greedy3	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	690151.631133	580.000000	689571.631133	0.000000
ACO-Online	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	692031.993469	140.000000	691891.993469	8.138000
ACO-Online-2	9	15	120.000000	45.000000	2.000000	2.500000	10.000000	2.000000	691938.054261	140.000000	691798.054261	8.138000
PSO	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	624101.161787	16970.000000	607131.161787	0.591000
GA	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	646180.377113	40610.000000	605570.377113	0.830000
SA	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	646570.623321	41380.000000	605190.623321	4.905000
Greedy	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	595914.664806	0.000000	595914.664806	0.004000
Greedy2	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	596883.587002	0.000000	596883.587002	0.001000
Greedy3	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	516681.131337	430.000000	516251.131337	0.000000
ACO-Online	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	580638.344942	60.000000	580578.344942	3.039000
ACO-Online-2	10	15	120.000000	45.000000	2.000000	2.500000	10.000000	3.000000	596901.456338	60.000000	596841.456338	3.039000
PSO	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	599376.000141	16290.000000	583086.000141	0.362000
GA	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	624359.290382	41950.000000	582409.290382	0.721000
SA	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	626453.064914	44550.000000	581903.064914	4.786000
Greedy	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	574060.570497	0.000000	574060.570497	0.005000
Greedy2	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	575451.370704	0.000000	575451.370704	0.001000
Greedy3	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	547575.852789	790.000000	546785.852789	0.000000
ACO-Online	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	574322.244436	80.000000	574242.244436	11.025000
ACO-Online-2	11	15	120.000000	45.000000	2.000000	2.500000	10.000000	4.000000	575404.836585	80.000000	575324.836585	11.025000
PSO	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	604370.658091	17350.000000	587020.658091	0.552000
GA	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	627126.243347	40190.000000	586936.243347	0.802000
SA	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	625858.663975	40230.000000	585628.663975	5.324000
Greedy	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	578592.149637	0.000000	578592.149637	0.007000
Greedy2	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	579602.874383	0.000000	579602.874383	0.002000
Greedy3	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	578530.034676	400.000000	578130.034676	0.001000
ACO-Online	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	572232.702846	120.000000	572112.702846	3.186000
ACO-Online-2	12	15	120.000000	45.000000	2.000000	2.500000	10.000000	5.000000	579596.844830	120.000000	579476.844830	3.186000
PSO	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	774773.331683	19070.000000	755703.331683	0.351000
GA	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	792891.332638	37920.000000	754971.332638	0.786000
SA	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	790338.204317	36170.000000	754168.204317	5.527000
Greedy	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	743445.360246	0.000000	743445.360246	0.005000
Greedy2	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	746542.132354	0.000000	746542.132354	0.001000
Greedy3	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	742951.794777	450.000000	742501.794777	0.000000
ACO-Online	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	716997.848360	180.000000	716817.848360	6.752000
ACO-Online-2	13	15	120.000000	45.000000	2.000000	2.500000	10.000000	6.000000	746595.622144	180.000000	746415.622144	6.752000
PSO	14	15	120.000000	45.000000	2.000000	2.500000	10.000000	7.000000	721395.869628	16740.000000	704655.869628	0.792000
GA	14	15	120.000000	45.000000	2.000000	2.500000	10.000000	7.000000	746162.841752	41930.000000	704232.841752	1.020000
SA	14	15	120.000000	45.000000	2.000000	2.500000	10.000000	7.000000	745538.962276	41770.000000	703768.962276	5.386000
