ACO	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	570005.401784	800.000000	569205.401784	123.161000
PSO	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	642003.970854	61320.000000	580683.970854	1.111000
GA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	689049.426875	108580.000000	580469.426875	1.271000
SA	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	689684.230191	108960.000000	580724.230191	7.058000
Greedy	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	570043.779845	0.000000	570043.779845	0.013000
Greedy2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	571791.554721	0.000000	571791.554721	0.002000
Greedy3	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	540719.570764	2060.000000	538659.570764	0.000000
ACO-Online	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	568717.004463	180.000000	568537.004463	9.125000
ACO-Online-2	1	15	120.000000	45.000000	2.000000	2.500000	5.000000	1.000000	571887.230065	180.000000	571707.230065	9.125000
ACO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	661091.431990	480.000000	660611.431990	43.595000
PSO	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	705927.927532	36250.000000	669677.927532	0.465000
GA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	724982.534522	55010.000000	669972.534522	0.826000
SA	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	725359.947126	56400.000000	668959.947126	5.801000
Greedy	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	661327.958170	0.000000	661327.958170	0.007000
Greedy2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	662381.660330	0.000000	662381.660330	0.002000
Greedy3	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	617629.195874	1290.000000	616339.195874	0.000000
ACO-Online	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	624577.547673	0.000000	624577.547673	18.904000
ACO-Online-2	2	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	662381.660330	0.000000	662381.660330	18.904000
ACO	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	557837.575772	370.000000	557467.575772	30.391000
PSO	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	598724.080824	30000.000000	568724.080824	0.735000
GA	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	614704.520211	46740.000000	567964.520211	0.621000
SA	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	612151.758387	45410.000000	566741.758387	4.622000
Greedy	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	557931.158035	0.000000	557931.158035	0.002000
Greedy2	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	559785.796110	0.000000	559785.796110	0.002000
Greedy3	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	540845.903087	1000.000000	539845.903087	0.000000
ACO-Online	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	553482.877103	730.000000	552752.877103	10.695000
ACO-Online-2	3	15	120.000000	45.000000	2.000000	2.500000	15.000000	1.000000	559672.944373	730.000000	558942.944373	10.695000
ACO	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	743444.633354	440.000000	743004.633354	19.757000
PSO	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	777632.340559	23830.000000	753802.340559	0.559000
GA	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	785475.753928	33530.000000	751945.753928	0.644000
SA	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	780591.059228	28730.000000	751861.059228	5.292000
Greedy	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	743848.053993	0.000000	743848.053993	0.006000
Greedy2	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	744396.334049	0.000000	744396.334049	0.001000
Greedy3	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	743785.864594	770.000000	743015.864594	0.000000
ACO-Online	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	717894.137571	0.000000	717894.137571	2.380000
ACO-Online-2	4	15	120.000000	45.000000	2.000000	2.500000	20.000000	1.000000	744396.334049	0.000000	744396.334049	2.380000
ACO	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	779454.757570	420.000000	779034.757570	23.186000
PSO	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	816602.750349	27740.000000	788862.750349	0.903000
GA	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	832173.895456	43860.000000	788313.895456	1.071000
SA	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	824909.170544	37650.000000	787259.170544	5.185000
Greedy	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	779667.333877	0.000000	779667.333877	0.002000
Greedy2	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	780932.740155	0.000000	780932.740155	0.001000
Greedy3	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	780858.526246	600.000000	780258.526246	0.000000
ACO-Online	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	763984.035409	0.000000	763984.035409	3.965000
ACO-Online-2	5	15	120.000000	45.000000	2.000000	2.500000	25.000000	1.000000	780932.740155	0.000000	780932.740155	3.965000
ACO	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	784792.743397	360.000000	784432.743397	17.836000
PSO	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	816499.094384	23000.000000	793499.094384	0.824000
GA	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	827203.521831	34000.000000	793203.521831	0.749000
SA	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	821801.506037	26700.000000	795101.506037	5.670000
Greedy	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	784854.840768	0.000000	784854.840768	0.004000
Greedy2	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	787637.695746	0.000000	787637.695746	0.003000
Greedy3	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	785099.769752	580.000000	784519.769752	0.001000
ACO-Online	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	762370.755935	120.000000	762250.755935	7.654000
ACO-Online-2	6	15	120.000000	45.000000	2.000000	2.500000	30.000000	1.000000	787757.695746	120.000000	787637.695746	7.654000
ACO	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	621123.983388	830.000000	620293.983388	69.360000
PSO	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	691871.615309	55820.000000	636051.615309	0.560000
GA	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	723371.817734	88460.000000	634911.817734	0.769000
SA	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	725536.060647	91130.000000	634406.060647	5.638000
Greedy	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	622022.440770	0.000000	622022.440770	0.005000
Greedy2	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	623660.689995	0.000000	623660.689995	0.001000
Greedy3	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	622041.337063	1530.000000	620511.337063	0.000000
ACO-Online	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	622847.907545	160.000000	622687.907545	13.472000
ACO-Online-2	7	15	120.000000	45.000000	2.000000	2.500000	10.000000	0.000000	623320.823186	160.000000	623160.823186	13.472000
ACO	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	696100.031065	570.000000	695530.031065	62.273000
PSO	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	755138.751680	46450.000000	708688.751680	0.587000
GA	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	786429.549438	79220.000000	707209.549438	0.797000
SA	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	785784.662364	79250.000000	706534.662364	5.784000
Greedy	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	696247.342550	0.000000	696247.342550	0.010000
Greedy2	8	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000	697722.625288	0.000000	697722.625288	0.002000
