1	30	115.000000	0.200000	0.050000	1.000000	
2	30	115.000000	0.200000	0.050000	1.500000	
3	30	115.000000	0.200000	0.050000	2.000000	
4	30	115.000000	0.200000	0.050000	2.500000	
5	30	115.000000	0.200000	0.050000	3.000000	
6	30	115.000000	0.200000	0.100000	1.000000	
7	30	115.000000	0.200000	0.100000	1.500000	
8	30	115.000000	0.200000	0.100000	2.000000	
9	30	115.000000	0.200000	0.100000	2.500000	
10	30	115.000000	0.200000	0.100000	3.000000	
11	30	115.000000	0.200000	0.200000	1.000000	
12	30	115.000000	0.200000	0.200000	1.500000	
13	30	115.000000	0.200000	0.200000	2.000000	
14	30	115.000000	0.200000	0.200000	2.500000	
15	30	115.000000	0.200000	0.200000	3.000000	
16	30	115.000000	0.200000	0.300000	1.000000	
17	30	115.000000	0.200000	0.300000	1.500000	
18	30	115.000000	0.200000	0.300000	2.000000	
19	30	115.000000	0.200000	0.300000	2.500000	
20	30	115.000000	0.200000	0.300000	3.000000	
21	30	115.000000	0.300000	0.050000	1.000000	
22	30	115.000000	0.300000	0.050000	1.500000	
23	30	115.000000	0.300000	0.050000	2.000000	
24	30	115.000000	0.300000	0.050000	2.500000	
25	30	115.000000	0.300000	0.050000	3.000000	
26	30	115.000000	0.300000	0.100000	1.000000	
27	30	115.000000	0.300000	0.100000	1.500000	
28	30	115.000000	0.300000	0.100000	2.000000	
29	30	115.000000	0.300000	0.100000	2.500000	
30	30	115.000000	0.300000	0.100000	3.000000	
31	30	115.000000	0.300000	0.200000	1.000000	
32	30	115.000000	0.300000	0.200000	1.500000	
33	30	115.000000	0.300000	0.200000	2.000000	
34	30	115.000000	0.300000	0.200000	2.500000	
35	30	115.000000	0.300000	0.200000	3.000000	
36	30	115.000000	0.300000	0.300000	1.000000	
37	30	115.000000	0.300000	0.300000	1.500000	
38	30	115.000000	0.300000	0.300000	2.000000	
39	30	115.000000	0.300000	0.300000	2.500000	
40	30	115.000000	0.300000	0.300000	3.000000	
41	30	115.000000	0.400000	0.050000	1.000000	
42	30	115.000000	0.400000	0.050000	1.500000	
43	30	115.000000	0.400000	0.050000	2.000000	
44	30	115.000000	0.400000	0.050000	2.500000	
45	30	115.000000	0.400000	0.050000	3.000000	
46	30	115.000000	0.400000	0.100000	1.000000	
47	30	115.000000	0.400000	0.100000	1.500000	
48	30	115.000000	0.400000	0.100000	2.000000	
49	30	115.000000	0.400000	0.100000	2.500000	
50	30	115.000000	0.400000	0.100000	3.000000	
51	30	115.000000	0.400000	0.200000	1.000000	
52	30	115.000000	0.400000	0.200000	1.500000	
53	30	115.000000	0.400000	0.200000	2.000000	
54	30	115.000000	0.400000	0.200000	2.500000	
55	30	115.000000	0.400000	0.200000	3.000000	
56	30	115.000000	0.400000	0.300000	1.000000	
57	30	115.000000	0.400000	0.300000	1.500000	
58	30	115.000000	0.400000	0.300000	2.000000	
59	30	115.000000	0.400000	0.300000	2.500000	
60	30	115.000000	0.400000	0.300000	3.000000	
61	30	115.000000	0.500000	0.050000	1.000000	
62	30	115.000000	0.500000	0.050000	1.500000	
63	30	115.000000	0.500000	0.050000	2.000000	
64	30	115.000000	0.500000	0.050000	2.500000	
65	30	115.000000	0.500000	0.050000	3.000000	
66	30	115.000000	0.500000	0.100000	1.000000	
67	30	115.000000	0.500000	0.100000	1.500000	
68	30	115.000000	0.500000	0.100000	2.000000	
69	30	115.000000	0.500000	0.100000	2.500000	
70	30	115.000000	0.500000	0.100000	3.000000	
71	30	115.000000	0.500000	0.200000	1.000000	
72	30	115.000000	0.500000	0.200000	1.500000	
73	30	115.000000	0.500000	0.200000	2.000000	
74	30	115.000000	0.500000	0.200000	2.500000	
75	30	115.000000	0.500000	0.200000	3.000000	
76	30	115.000000	0.500000	0.300000	1.000000	
77	30	115.000000	0.500000	0.300000	1.500000	
