432.000000
50.000000
300.000000
15
98.951079	0.049015	0.019640	1.916257	
121.533555	0.042547	0.015304	1.745125	
41.011078	0.046025	0.019741	1.690878	
124.354381	0.034232	0.024451	0.844676	
80.458998	0.032329	0.023486	2.134999	
169.450667	0.031029	0.012653	2.000183	
158.223518	0.025542	0.011359	0.787072	
178.000732	0.023524	0.011800	0.276727	
142.966216	0.044198	0.011723	2.183523	
232.185736	0.025286	0.011043	1.581545	
280.423109	0.032068	0.010277	0.210959	
313.144871	0.029110	0.009348	1.199454	
316.098392	0.038438	0.008385	0.510498	
298.351939	0.030505	0.010393	1.789605	
321.711600	0.040591	0.010640	0.374462	
