604.000000
50.000000
300.000000
15
132.561968	0.048219	0.019500	1.001999	
174.230842	0.033280	0.017887	2.050691	
110.287362	0.023210	0.019318	2.337413	
136.276864	0.040964	0.020902	0.343867	
125.346355	0.033149	0.017565	2.409360	
335.194739	0.022307	0.014516	1.633808	
449.936277	0.028399	0.013518	0.806299	
400.311045	0.047246	0.012931	1.950667	
326.221503	0.036848	0.011944	0.095218	
372.080874	0.031701	0.011032	0.296640	
501.781060	0.035904	0.009008	0.935469	
560.776513	0.027070	0.008768	0.139393	
600.891263	0.024737	0.008953	2.210761	
554.226997	0.043801	0.009035	1.112247	
575.743278	0.037621	0.009146	1.105609	
