579.000000
50.000000
300.000000
15
1.713919	0.026708	0.019755	2.975555	
42.254707	0.035314	0.015693	0.107212	
92.658773	0.049528	0.019561	2.309214	
43.111667	0.049852	0.021502	0.379131	
68.771020	0.040832	0.018248	0.652608	
292.468001	0.040407	0.012288	0.018952	
233.963652	0.027907	0.013028	0.915098	
233.767724	0.032137	0.013292	2.612903	
162.201453	0.023477	0.011356	1.492447	
245.869594	0.035631	0.010915	0.941465	
480.084628	0.033844	0.010182	0.421247	
485.391186	0.029972	0.009809	0.461623	
442.096408	0.038843	0.010571	0.639515	
369.994598	0.022481	0.008334	1.558092	
532.209632	0.024569	0.009084	1.245796	
