1	5	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
2	10	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
3	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
4	20	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
5	25	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
6	30	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
7	15	60.000000	45.000000	2.000000	2.500000	10.000000	1.000000
8	15	80.000000	45.000000	2.000000	2.500000	10.000000	1.000000
9	15	100.000000	45.000000	2.000000	2.500000	10.000000	1.000000
10	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
11	15	140.000000	45.000000	2.000000	2.500000	10.000000	1.000000
12	15	160.000000	45.000000	2.000000	2.500000	10.000000	1.000000
13	15	120.000000	30.000000	2.000000	2.500000	10.000000	1.000000
14	15	120.000000	35.000000	2.000000	2.500000	10.000000	1.000000
15	15	120.000000	40.000000	2.000000	2.500000	10.000000	1.000000
16	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
17	15	120.000000	50.000000	2.000000	2.500000	10.000000	1.000000
18	15	120.000000	55.000000	2.000000	2.500000	10.000000	1.000000
19	15	120.000000	60.000000	2.000000	2.500000	10.000000	1.000000
20	15	120.000000	45.000000	0.500000	2.500000	10.000000	1.000000
21	15	120.000000	45.000000	1.000000	2.500000	10.000000	1.000000
22	15	120.000000	45.000000	1.500000	2.500000	10.000000	1.000000
23	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
24	15	120.000000	45.000000	2.500000	2.500000	10.000000	1.000000
25	15	120.000000	45.000000	3.000000	2.500000	10.000000	1.000000
26	15	120.000000	45.000000	2.000000	1.000000	10.000000	1.000000
27	15	120.000000	45.000000	2.000000	1.500000	10.000000	1.000000
28	15	120.000000	45.000000	2.000000	2.000000	10.000000	1.000000
29	15	120.000000	45.000000	2.000000	2.500000	10.000000	1.000000
30	15	120.000000	45.000000	2.000000	3.000000	10.000000	1.000000
31	15	120.000000	45.000000	2.000000	3.500000	10.000000	1.000000
