615.000000
50.000000
300.000000
15
4.823145	0.039908	0.018525	2.488021	
112.679220	0.047993	0.023605	2.412870	
76.811426	0.023455	0.016359	1.396069	
17.333293	0.046456	0.022070	0.384381	
48.117924	0.044056	0.021261	0.485015	
320.090579	0.025231	0.010740	0.080340	
143.805231	0.027139	0.012146	1.207846	
312.492203	0.043313	0.012735	1.315043	
271.236335	0.030053	0.012968	0.610904	
199.986480	0.037412	0.013283	0.306558	
489.194891	0.025364	0.008981	0.493332	
458.428571	0.037793	0.008989	0.263756	
573.145695	0.026487	0.010125	0.301981	
580.388836	0.033768	0.008488	0.665685	
478.735099	0.025534	0.010095	2.316889	
