1	20	115.000000	0.200000	0.050000	1.000000	
2	20	115.000000	0.200000	0.050000	1.500000	
3	20	115.000000	0.200000	0.050000	2.000000	
4	20	115.000000	0.200000	0.050000	2.500000	
5	20	115.000000	0.200000	0.050000	3.000000	
6	20	115.000000	0.200000	0.100000	1.000000	
7	20	115.000000	0.200000	0.100000	1.500000	
8	20	115.000000	0.200000	0.100000	2.000000	
9	20	115.000000	0.200000	0.100000	2.500000	
10	20	115.000000	0.200000	0.100000	3.000000	
11	20	115.000000	0.200000	0.200000	1.000000	
12	20	115.000000	0.200000	0.200000	1.500000	
13	20	115.000000	0.200000	0.200000	2.000000	
14	20	115.000000	0.200000	0.200000	2.500000	
15	20	115.000000	0.200000	0.200000	3.000000	
16	20	115.000000	0.200000	0.300000	1.000000	
17	20	115.000000	0.200000	0.300000	1.500000	
18	20	115.000000	0.200000	0.300000	2.000000	
19	20	115.000000	0.200000	0.300000	2.500000	
20	20	115.000000	0.200000	0.300000	3.000000	
21	20	115.000000	0.300000	0.050000	1.000000	
22	20	115.000000	0.300000	0.050000	1.500000	
23	20	115.000000	0.300000	0.050000	2.000000	
24	20	115.000000	0.300000	0.050000	2.500000	
25	20	115.000000	0.300000	0.050000	3.000000	
26	20	115.000000	0.300000	0.100000	1.000000	
27	20	115.000000	0.300000	0.100000	1.500000	
28	20	115.000000	0.300000	0.100000	2.000000	
29	20	115.000000	0.300000	0.100000	2.500000	
30	20	115.000000	0.300000	0.100000	3.000000	
31	20	115.000000	0.300000	0.200000	1.000000	
32	20	115.000000	0.300000	0.200000	1.500000	
33	20	115.000000	0.300000	0.200000	2.000000	
34	20	115.000000	0.300000	0.200000	2.500000	
35	20	115.000000	0.300000	0.200000	3.000000	
36	20	115.000000	0.300000	0.300000	1.000000	
37	20	115.000000	0.300000	0.300000	1.500000	
38	20	115.000000	0.300000	0.300000	2.000000	
39	20	115.000000	0.300000	0.300000	2.500000	
40	20	115.000000	0.300000	0.300000	3.000000	
41	20	115.000000	0.400000	0.050000	1.000000	
42	20	115.000000	0.400000	0.050000	1.500000	
43	20	115.000000	0.400000	0.050000	2.000000	
44	20	115.000000	0.400000	0.050000	2.500000	
45	20	115.000000	0.400000	0.050000	3.000000	
46	20	115.000000	0.400000	0.100000	1.000000	
47	20	115.000000	0.400000	0.100000	1.500000	
48	20	115.000000	0.400000	0.100000	2.000000	
49	20	115.000000	0.400000	0.100000	2.500000	
50	20	115.000000	0.400000	0.100000	3.000000	
51	20	115.000000	0.400000	0.200000	1.000000	
52	20	115.000000	0.400000	0.200000	1.500000	
53	20	115.000000	0.400000	0.200000	2.000000	
54	20	115.000000	0.400000	0.200000	2.500000	
55	20	115.000000	0.400000	0.200000	3.000000	
56	20	115.000000	0.400000	0.300000	1.000000	
57	20	115.000000	0.400000	0.300000	1.500000	
58	20	115.000000	0.400000	0.300000	2.000000	
59	20	115.000000	0.400000	0.300000	2.500000	
60	20	115.000000	0.400000	0.300000	3.000000	
61	20	115.000000	0.500000	0.050000	1.000000	
62	20	115.000000	0.500000	0.050000	1.500000	
63	20	115.000000	0.500000	0.050000	2.000000	
64	20	115.000000	0.500000	0.050000	2.500000	
65	20	115.000000	0.500000	0.050000	3.000000	
66	20	115.000000	0.500000	0.100000	1.000000	
67	20	115.000000	0.500000	0.100000	1.500000	
68	20	115.000000	0.500000	0.100000	2.000000	
69	20	115.000000	0.500000	0.100000	2.500000	
70	20	115.000000	0.500000	0.100000	3.000000	
71	20	115.000000	0.500000	0.200000	1.000000	
72	20	115.000000	0.500000	0.200000	1.500000	
73	20	115.000000	0.500000	0.200000	2.000000	
74	20	115.000000	0.500000	0.200000	2.500000	
75	20	115.000000	0.500000	0.200000	3.000000	
76	20	115.000000	0.500000	0.300000	1.000000	
77	20	115.000000	0.500000	0.300000	1.500000	
78	20	115.000000	0.500000	0.300000	2.000000	
79	20	115.000000	0.500000	0.300000	2.500000	
80	20	115.000000	0.500000	0.300000	3.000000	
81	20	115.000000	0.600000	0.050000	1.000000	
82	20	115.000000	0.600000	0.050000	1.500000	
